boat,dtf,long,lat,time
318,3300524,-30.25546,17.08108,1479499205
318,3264309,-30.5941,16.99071,1479513600
318,3228811,-30.92616,16.91067,1479528005
318,3190033,-31.28803,16.79065,1479542405
318,3146391,-31.69696,16.73256,1479556805
318,3112232,-32.02117,16.84709,1479571206
318,3079271,-32.33532,16.96978,1479585605
318,3045439,-32.65972,17.11617,1479600006
318,3021475,-32.89445,17.30217,1479614405
318,2983829,-33.2496,17.29958,1479628800
318,2946040,-33.59883,17.1604,1479643296
318,2914917,-33.88947,17.10557,1479657600
318,2873322,-34.27809,17.03847,1479672005
318,2827025,-34.70835,16.92207,1479686400
318,2781909,-35.13325,16.92214,1479700824
318,2739158,-35.53459,16.89783,1479715206
318,2701901,-35.88221,16.83911,1479729605
318,2661243,-36.26298,16.80284,1479744006
318,2621176,-36.63491,16.71015,1479758405
318,2579318,-37.024,16.62504,1479772800
318,2548196,-37.32024,16.68597,1479787205
318,2511774,-37.66153,16.66205,1479801606
318,2467743,-38.07355,16.62518,1479816006
318,2432112,-38.40899,16.62793,1479830405
318,2402378,-38.68712,16.6025,1479844805
318,2354243,-39.13553,16.5355,1479859206
318,2307513,-39.57086,16.47296,1479873606
318,2261931,-39.99594,16.42092,1479888000
318,2217748,-40.40787,16.37081,1479902436
318,2172448,-40.83054,16.32597,1479916806
318,2127708,-41.24788,16.2818,1479931205
318,2080088,-41.69139,16.22706,1479945606
318,2035353,-42.1062,16.15219,1479960005
318,1989891,-42.5272,16.07032,1479974400
318,1943836,-42.95482,16.0051,1479988830
318,1899341,-43.36702,15.93082,1480003206
318,1853705,-43.79211,15.88921,1480017630
318,1812641,-44.17293,15.8297,1480032006
318,1771559,-44.55302,15.75885,1480046416
318,1731646,-44.92179,15.68402,1480060805
318,1688499,-45.32124,15.61579,1480075206
318,1643840,-45.73573,15.56215,1480089605
318,1599443,-46.14938,15.53339,1480104036
318,1553446,-46.5759,15.47574,1480118406
318,1507641,-47.00086,15.42319,1480132805
318,1461720,-47.42737,15.37892,1480147205
318,1418443,-47.82734,15.31027,1480161606
318,1373496,-48.24266,15.2389,1480176024
318,1326804,-48.67395,15.16326,1480190405
318,1281905,-49.08979,15.10858,1480204806
318,1238090,-49.49454,15.04009,1480219205
318,1193477,-49.90754,14.98527,1480233605
318,1148334,-50.32596,14.93933,1480248000
318,1103373,-50.74178,14.87999,1480262405
318,1061728,-51.12663,14.82055,1480276805
318,1022130,-51.49524,14.81038,1480291206
318,981257,-51.87849,14.84142,1480305625
318,943182,-52.23998,14.92085,1480320000
318,906000,-52.58911,14.93959,1480334405
318,862853,-52.99166,14.92954,1480348806
318,820699,-53.38347,14.90381,1480363205
318,786348,-53.70071,14.86243,1480377605
318,749329,-54.04506,14.8433,1480392036
318,706206,-54.44455,14.80513,1480406406
318,662740,-54.84751,14.77001,1480420836
318,621303,-55.23428,14.76062,1480435205
318,581594,-55.60378,14.74031,1480449605
318,536186,-56.02446,14.70138,1480464024
318,499989,-56.35844,14.65964,1480478424
318,460644,-56.71274,14.53892,1480492805
318,416379,-57.11314,14.40292,1480507296
318,375737,-57.48176,14.25077,1480521624
318,332919,-57.87873,14.22954,1480536005
318,286525,-58.31008,14.23209,1480550406
318,242612,-58.71838,14.23056,1480564860
318,200485,-59.11366,14.26497,1480579206
318,156648,-59.5207,14.24423,1480593630
318,112851,-59.9244,14.19705,1480608036
318,110270,-59.9483,14.19523,1480608900
318,107640,-59.97274,14.1941,1480609800
318,104979,-59.99762,14.19417,1480610700
318,102282,-60.02275,14.1935,1480611600
318,99592,-60.04796,14.19387,1480612500
318,96893,-60.07354,14.19626,1480613400
318,94082,-60.10001,14.19729,1480614300
318,91292,-60.12637,14.1987,1480615200
318,88376,-60.15379,14.19913,1480616100
318,85457,-60.18135,14.20008,1480617000
318,82675,-60.20793,14.20267,1480617900
318,79921,-60.23427,14.20501,1480618800
318,77082,-60.26087,14.20411,1480619700
318,74187,-60.28795,14.20286,1480620600
318,71276,-60.31518,14.2015,1480621500
318,68419,-60.34191,14.2001,1480622400
318,65629,-60.36806,14.19881,1480623300
318,62794,-60.39463,14.1974,1480624200
318,59980,-60.42115,14.19652,1480625100
318,57191,-60.44749,14.19572,1480626000
318,54471,-60.4724,14.1915,1480626900
318,51754,-60.49676,14.18508,1480627800
318,49024,-60.52133,14.17906,1480628700
318,46247,-60.54648,14.17358,1480629600
318,43460,-60.57187,14.16873,1480630500
318,40622,-60.59788,14.1644,1480631400
318,37713,-60.62557,14.164,1480632300
318,34800,-60.65236,14.15977,1480633200
318,31907,-60.67918,14.15626,1480634100
318,29070,-60.70563,14.15315,1480635000
318,26360,-60.73096,14.15017,1480635900
318,23720,-60.75536,14.14621,1480636800
318,23717,-60.75539,14.14621,1480637700
318,1,-60.77965,14.14156,1480637700
318,18471,-60.80323,14.13603,1480638600
318,15930,-60.82681,14.13195,1480639500
318,13390,-60.85071,14.12827,1480640400
318,10922,-60.87432,14.12483,1480641300
318,8523,-60.89822,14.12194,1480642200
318,6503,-60.92226,14.12204,1480643100
318,4764,-60.94516,14.11893,1480644000
318,2919,-60.96788,14.10661,1480644900
318,860,-60.97125,14.08504,1480645800
318,0,-60.9648,14.08044,1480646192
318,0,-60.95681,14.07872,1480646700
318,0,-60.95116,14.07773,1480647600
318,0,-60.95027,14.07374,1480648500
318,0,-60.95028,14.07374,1480649400
318,0,-60.95028,14.07376,1480650300
318,0,-60.9503,14.07374,1480651200
318,0,-60.95029,14.07372,1480665605
318,0,-60.95027,14.07369,1480680006
326,3862994,-15.42346,28.12259,1478008800
326,3862994,-15.42351,28.12258,1478010600
326,3862994,-15.42353,28.12258,1478016005
326,3862994,-15.4237,28.123,1478023200
326,3862994,-15.42351,28.12262,1478030405
326,3862994,-15.42344,28.12258,1478037604
326,3862994,-15.42347,28.12257,1478044944
326,3862994,-15.42353,28.12262,1478052000
326,3862994,-15.42349,28.12256,1478059206
326,3862994,-15.42344,28.12254,1478066406
326,3862994,-15.42347,28.1225,1478073606
326,3862994,-15.42337,28.12254,1478080800
326,3862994,-15.42343,28.12252,1478088005
326,3862994,-15.42342,28.12253,1478095200
326,3862994,-15.42344,28.12251,1478102406
326,3862994,-15.42346,28.12254,1478109600
326,3862994,-15.42341,28.12254,1478116806
326,3862994,-15.4234,28.12253,1478124000
326,3862994,-15.42343,28.1225,1478131206
326,3862994,-15.42339,28.12249,1478138400
326,3862994,-15.42344,28.12249,1478145606
326,3862994,-15.42344,28.12249,1478152812
326,3862994,-15.42343,28.12253,1478160000
326,3862994,-15.42342,28.1225,1478167200
326,3862994,-15.42342,28.12252,1478174405
326,3862994,-15.42348,28.12254,1478181600
326,3862994,-15.42342,28.1225,1478188806
326,3862994,-15.42342,28.1225,1478196000
326,3862994,-15.42342,28.12248,1478203205
326,3862994,-15.42345,28.12254,1478210400
326,3862994,-15.42342,28.1225,1478217606
326,3862994,-15.42332,28.12255,1478224800
326,3862994,-15.42343,28.1225,1478232006
326,3862994,-15.42341,28.12252,1478239200
326,3862994,-15.42344,28.12248,1478246405
326,3862994,-15.42343,28.12247,1478253600
326,3862994,-15.42341,28.12265,1478260800
326,3862994,-15.42344,28.12253,1478268005
326,3862994,-15.42341,28.12251,1478275200
326,3862994,-15.4234,28.12252,1478282406
326,3862994,-15.42352,28.12252,1478289600
326,3862994,-15.42374,28.12291,1478296800
326,3862994,-15.42343,28.12254,1478304005
326,3862994,-15.4234,28.12254,1478311200
326,3862994,-15.42362,28.12271,1478318400
326,3862994,-15.42345,28.12251,1478325605
326,3862994,-15.42346,28.12257,1478332800
326,3862994,-15.42343,28.12254,1478340000
326,3862994,-15.42347,28.12255,1478347205
326,3862994,-15.42343,28.12259,1478354400
326,3862994,-15.42345,28.12256,1478361605
326,3862994,-15.42349,28.12258,1478368800
326,3862994,-15.42338,28.12252,1478376005
326,3862994,-15.42348,28.12252,1478379600
326,3862994,-15.42345,28.12252,1478383200
326,3862994,-15.42358,28.12255,1478386800
326,3862994,-15.42339,28.12256,1478390405
326,3862994,-15.42346,28.12252,1478394000
326,3862994,-15.42343,28.12253,1478397600
326,3862994,-15.42343,28.12248,1478401200
326,3862994,-15.42345,28.12253,1478404806
326,3862994,-15.4235,28.12261,1478408400
326,3862994,-15.42356,28.12261,1478412000
326,3862994,-15.42344,28.12253,1478412900
326,3862994,-15.4235,28.12249,1478413800
326,3862994,-15.42347,28.12262,1478414700
326,3862994,-15.42344,28.12251,1478415600
326,3862994,-15.42599,28.12117,1478416500
326,3862994,-15.42406,28.12244,1478417407
326,3862994,-15.42347,28.1225,1478418300
326,3862994,-15.42346,28.12252,1478419200
326,3862994,-15.42342,28.12251,1478420100
326,3862994,-15.42345,28.12251,1478421000
326,3862994,-15.42348,28.1225,1478421900
326,3862994,-15.42347,28.12251,1478422800
326,3862994,-15.42347,28.12254,1478423700
326,3862994,-15.42348,28.12252,1478424600
326,3862994,-15.42348,28.12254,1478425500
326,3862994,-15.42393,28.12072,1478426400
326,3862994,-15.42346,28.12255,1478427305
326,3862994,-15.42355,28.12248,1478428200
326,3862994,-15.42369,28.12245,1478429100
326,3862994,-15.42356,28.12252,1478430000
326,3862994,-15.42346,28.12255,1478430900
326,3862994,-15.42353,28.12256,1478431800
326,3862994,-15.42347,28.12249,1478432700
326,3862994,-15.4114,28.11303,1478433600
326,3862994,-15.41069,28.10546,1478434500
326,3862994,-15.41099,28.10685,1478435400
326,3862994,-15.41014,28.10601,1478436300
326,3862994,-15.40863,28.10232,1478437200
326,3862994,-15.40873,28.09821,1478438100
326,3862994,-15.40895,28.10827,1478439000
326,3862994,-15.41966,28.12584,1478439900
326,3862994,-15.42376,28.12256,1478440800
326,3862994,-15.42346,28.12255,1478441705
326,3862994,-15.42351,28.1226,1478442600
326,3862994,-15.42356,28.12263,1478443500
326,3862994,-15.42346,28.12257,1478444400
326,3862994,-15.42348,28.12258,1478445300
326,3862994,-15.42347,28.12259,1478446200
326,3862994,-15.42346,28.12255,1478447321
326,3862994,-15.42348,28.12256,1478448000
326,3862994,-15.42348,28.12254,1478448900
326,3862994,-15.42356,28.12259,1478449800
326,3862994,-15.42351,28.12252,1478450700
326,3862994,-15.4235,28.12259,1478451600
326,3862994,-15.42344,28.12256,1478452500
326,3862994,-15.42343,28.12254,1478453400
326,3862994,-15.4234,28.12252,1478454300
326,3862994,-15.42353,28.12262,1478455200
326,3862994,-15.42346,28.12255,1478456105
326,3862994,-15.42343,28.12257,1478457000
326,3862994,-15.42346,28.12255,1478457900
326,3862994,-15.42343,28.12255,1478458800
326,3862994,-15.42361,28.12258,1478459700
326,3862994,-15.42359,28.12257,1478460600
326,3862994,-15.42346,28.1226,1478461500
326,3862994,-15.42346,28.12257,1478462400
326,3862994,-15.42346,28.12262,1478463300
326,3862994,-15.42346,28.12259,1478464200
326,3862994,-15.42347,28.12256,1478465100
326,3862994,-15.42348,28.12254,1478466000
326,3862994,-15.42344,28.12258,1478466900
326,3862994,-15.42339,28.12255,1478467800
326,3862994,-15.42334,28.12244,1478468700
326,3862994,-15.42345,28.12254,1478469605
326,3862994,-15.42347,28.12256,1478470500
326,3862994,-15.42349,28.1225,1478471400
326,3862994,-15.42346,28.12255,1478472300
326,3862994,-15.42355,28.12249,1478473200
326,3862994,-15.42346,28.12255,1478474100
326,3862994,-15.42344,28.12253,1478475000
326,3862994,-15.42344,28.1225,1478475900
326,3862994,-15.42343,28.12252,1478476800
326,3862994,-15.42344,28.12251,1478477700
326,3862994,-15.42344,28.12254,1478478600
326,3862994,-15.42343,28.12253,1478479500
326,3862994,-15.42345,28.1225,1478480400
326,3862994,-15.42346,28.12253,1478481305
326,3862994,-15.42355,28.12236,1478482200
326,3862994,-15.42346,28.12249,1478483100
326,3862994,-15.42351,28.12253,1478484000
326,3862994,-15.42345,28.12252,1478484900
326,3862994,-15.42345,28.12253,1478485800
326,3862994,-15.42343,28.12248,1478486700
326,3862994,-15.42358,28.12266,1478487600
326,3862994,-15.42365,28.12268,1478488500
326,3862994,-15.42327,28.12232,1478489400
326,3862994,-15.42338,28.12243,1478490300
326,3862994,-15.42338,28.12245,1478491200
326,3862994,-15.42346,28.12251,1478492105
326,3862994,-15.4235,28.1225,1478493000
326,3862994,-15.42348,28.1225,1478493900
326,3862994,-15.42348,28.12252,1478494800
326,3862994,-15.42346,28.12257,1478495700
326,3862994,-15.42345,28.12251,1478496600
326,3862994,-15.42344,28.12261,1478497500
326,3862994,-15.42344,28.12251,1478498471
326,3862994,-15.42345,28.1225,1478499300
326,3862994,-15.42348,28.12253,1478500200
326,3862994,-15.4235,28.12252,1478501100
326,3862994,-15.42343,28.12252,1478502000
326,3862994,-15.42345,28.12252,1478502900
326,3862994,-15.42351,28.12253,1478503800
326,3862994,-15.42351,28.12255,1478504700
326,3862994,-15.42347,28.12251,1478505600
326,3862994,-15.42352,28.12252,1478506500
326,3862994,-15.42352,28.12251,1478507400
326,3862994,-15.42346,28.12248,1478508300
326,3862994,-15.42343,28.12251,1478509200
326,3862994,-15.42349,28.12253,1478510100
326,3862994,-15.42344,28.12252,1478511000
326,3862994,-15.42346,28.12252,1478511900
326,3862994,-15.42344,28.12254,1478512806
326,3862994,-15.42355,28.1226,1478513700
326,3862994,-15.4235,28.12257,1478514600
326,3862994,-15.42346,28.12257,1478515500
326,3862994,-15.42288,28.12259,1478516400
326,3862994,-15.42349,28.12253,1478517300
326,3862994,-15.42342,28.12257,1478518200
326,3862994,-15.42344,28.12249,1478519100
326,3862994,-15.42335,28.12254,1478520000
326,3862994,-15.4234,28.12251,1478520900
326,3862994,-15.42342,28.12243,1478521800
326,3862994,-15.42347,28.12248,1478522700
326,3862994,-15.42346,28.12251,1478523606
326,3862994,-15.42359,28.12255,1478524500
326,3862994,-15.42357,28.12252,1478525400
326,3862994,-15.42353,28.12256,1478526300
326,3862994,-15.42351,28.12262,1478527200
326,3862994,-15.42346,28.12254,1478528100
326,3862994,-15.42342,28.12257,1478529000
326,3862994,-15.42354,28.12271,1478529900
326,3862994,-15.42337,28.12253,1478530800
326,3862994,-15.42357,28.12268,1478531700
326,3862994,-15.4228,28.12203,1478532600
326,3862994,-15.42318,28.12232,1478533500
326,3862994,-15.42343,28.12253,1478534406
326,3862994,-15.42349,28.12251,1478535300
326,3862994,-15.42361,28.12256,1478536200
326,3862994,-15.42351,28.12255,1478537100
326,3862994,-15.4235,28.12259,1478538000
326,3862994,-15.42342,28.12253,1478538900
326,3862994,-15.42345,28.12251,1478539800
326,3862994,-15.42347,28.1226,1478540700
326,3862994,-15.42347,28.12255,1478541600
326,3862994,-15.42346,28.12258,1478542500
326,3862994,-15.42345,28.12255,1478543400
326,3862994,-15.42341,28.12255,1478544300
326,3862994,-15.42343,28.12254,1478545200
326,3862994,-15.42343,28.12257,1478546100
326,3862994,-15.42341,28.12256,1478547000
326,3862994,-15.42351,28.12256,1478547900
326,3862994,-15.42769,28.12228,1478548800
326,3862994,-15.42344,28.12254,1478549705
326,3862994,-15.42345,28.12262,1478550600
326,3862994,-15.42347,28.12256,1478551500
326,3862994,-15.42346,28.12254,1478552400
326,3862994,-15.42345,28.12253,1478553384
326,3862994,-15.42347,28.12261,1478554200
326,3862994,-15.42345,28.12258,1478555100
326,3862994,-15.42344,28.1226,1478556000
326,3862994,-15.42345,28.12252,1478556900
326,3862994,-15.42349,28.12253,1478557800
326,3862994,-15.42347,28.12254,1478558700
326,3862994,-15.42345,28.12253,1478559600
326,3862994,-15.42346,28.12255,1478560500
326,3862994,-15.42343,28.1225,1478561400
326,3862994,-15.42341,28.12254,1478562300
326,3862994,-15.42345,28.12251,1478563200
326,3862994,-15.42344,28.12254,1478564105
326,3862994,-15.42351,28.12251,1478565000
326,3862994,-15.42353,28.12253,1478565900
326,3862994,-15.42346,28.12252,1478566887
326,3862994,-15.42347,28.12252,1478567700
326,3862994,-15.42376,28.12231,1478568600
326,3862994,-15.42353,28.12254,1478569500
326,3862994,-15.42351,28.12256,1478570400
326,3862994,-15.42346,28.12253,1478571300
326,3862994,-15.42351,28.12258,1478572200
326,3862994,-15.42356,28.12261,1478573100
326,3862994,-15.42345,28.12229,1478574000
326,3862994,-15.42347,28.1225,1478574900
326,3862994,-15.4233,28.12234,1478575800
326,3862994,-15.42333,28.12237,1478576700
326,3862994,-15.42342,28.12246,1478577600
326,3862994,-15.42345,28.12251,1478578505
326,3862994,-15.42351,28.12251,1478579400
326,3862994,-15.42349,28.12251,1478580300
326,3862994,-15.42346,28.12249,1478581200
326,3862994,-15.42344,28.1225,1478582100
326,3862994,-15.42349,28.12252,1478583000
326,3862994,-15.42345,28.12248,1478583900
326,3862994,-15.42354,28.12254,1478584800
326,3862994,-15.42351,28.12251,1478585700
326,3862994,-15.42344,28.1225,1478586600
326,3862994,-15.42348,28.12252,1478587500
326,3862994,-15.4235,28.12248,1478588400
326,3862994,-15.4235,28.12257,1478589300
326,3862994,-15.42357,28.12253,1478590200
326,3862994,-15.42359,28.1225,1478591100
326,3862994,-15.42345,28.1225,1478592005
326,3862994,-15.42355,28.12256,1478592900
326,3862994,-15.42347,28.12252,1478593800
326,3862994,-15.42345,28.12252,1478594700
326,3862994,-15.42353,28.12253,1478595600
326,3862994,-15.42345,28.12251,1478596500
326,3862994,-15.42347,28.1225,1478597400
326,3862994,-15.42347,28.1225,1478598300
326,3862994,-15.42343,28.12254,1478599200
326,3862994,-15.42345,28.12252,1478600100
326,3862994,-15.42343,28.12255,1478601000
326,3862994,-15.42352,28.12252,1478601900
326,3862994,-15.4234,28.12257,1478602800
326,3862994,-15.42339,28.12258,1478603700
326,3862994,-15.42344,28.12255,1478604600
326,3862994,-15.42349,28.12249,1478605500
326,3862994,-15.42335,28.12261,1478606400
326,3862994,-15.42346,28.12251,1478607305
326,3862994,-15.42351,28.12251,1478608200
326,3862994,-15.42379,28.1224,1478609100
326,3862994,-15.42358,28.12252,1478610000
326,3862994,-15.42344,28.12251,1478610900
326,3862994,-15.42352,28.12249,1478611800
326,3862994,-15.42353,28.12251,1478612700
326,3862994,-15.42346,28.1225,1478613600
326,3862994,-15.42342,28.1225,1478614500
326,3862994,-15.42337,28.12246,1478615400
326,3862994,-15.42342,28.12251,1478616300
326,3862994,-15.42336,28.12246,1478617200
326,3862994,-15.42331,28.12244,1478618101
326,3862994,-15.42361,28.12247,1478619000
326,3862994,-15.42346,28.1225,1478619900
326,3862994,-15.42343,28.12253,1478620800
326,3862994,-15.42354,28.12241,1478621700
326,3862994,-15.42352,28.12234,1478622600
326,3862994,-15.42344,28.12251,1478623500
326,3862994,-15.4235,28.12264,1478624400
326,3862994,-15.42345,28.12252,1478625300
326,3862994,-15.42353,28.12253,1478626200
326,3862994,-15.42348,28.12256,1478627100
326,3862994,-15.42347,28.12266,1478628000
326,3862994,-15.42345,28.12252,1478628905
326,3862994,-15.42349,28.12257,1478629800
326,3862994,-15.42353,28.12252,1478630700
326,3862994,-15.42353,28.12258,1478631600
326,3862994,-15.42411,28.1228,1478635200
326,3862994,-15.42343,28.12253,1478649605
326,3862994,-15.42347,28.1225,1478664006
326,3862994,-15.42345,28.12252,1478678405
326,3862994,-15.42346,28.12251,1478692805
326,3862994,-15.42343,28.12254,1478707205
326,3862994,-15.42347,28.12251,1478721606
326,3862994,-15.32008,27.76195,1478736005
326,3862994,-15.72777,27.31235,1478750430
326,3862994,-16.04233,26.92932,1478764805
326,3862994,-16.37555,26.50689,1478779205
326,3862994,-16.7664,26.10728,1478793605
326,3862994,-17.11766,25.65553,1478808005
326,3862994,-17.41403,25.20524,1478822405
326,3862994,-17.73419,24.69026,1478836805
326,3862994,-18.0862,24.16652,1478851205
326,3862994,-18.48057,23.64269,1478865605
326,3862994,-18.88829,23.20038,1478880005
326,3862994,-19.25273,22.76301,1478894405
326,3862994,-19.58806,22.26062,1478908805
326,3862994,-19.90942,21.74936,1478923206
326,3862994,-20.23125,21.27857,1478937630
326,3862994,-20.60765,20.89361,1478952005
326,3862994,-20.93436,20.49715,1478966405
326,3862994,-21.23509,20.13084,1478980805
326,3862994,-21.52185,19.7773,1478995200
326,3862994,-21.78014,19.42689,1479009605
326,3862994,-22.09926,19.08011,1479024005
326,3862994,-22.35439,18.84766,1479038405
326,3862994,-22.7392,18.57177,1479052805
326,3862994,-23.12675,18.2921,1479067206
326,3862994,-23.4587,18.05048,1479081605
326,3862994,-23.72565,17.83382,1479096000
326,3862994,-24.08599,17.52713,1479110405
326,3862994,-24.49556,17.24122,1479124805
326,3862995,-24.92123,16.95729,1479139206
326,3862995,-24.99188,16.88556,1479153605
326,3862995,-24.99189,16.88557,1479168005
326,3862995,-24.99187,16.88559,1479182400
326,3862995,-24.99189,16.88559,1479196805
326,3862995,-24.99185,16.88555,1479211200
326,3862995,-24.99189,16.88557,1479225605
326,3862995,-24.99187,16.88558,1479240000
326,3862995,-24.99188,16.88557,1479254405
326,3862995,-24.99187,16.88558,1479268800
326,3862995,-24.99189,16.88559,1479283205
326,3862995,-24.99193,16.88559,1479297600
326,3833170,-25.24138,16.88042,1479312005
326,3800262,-25.55098,16.8622,1479326406
326,3755534,-25.97161,16.85863,1479340806
326,3713852,-26.36368,16.81887,1479355200
326,3669985,-26.77615,16.78621,1479369605
326,3624833,-27.20058,16.78339,1479384000
326,3585457,-27.57069,16.77622,1479398405
326,3540983,-27.98903,16.84216,1479412800
326,3501330,-28.36198,16.85492,1479427205
326,3464046,-28.71266,16.86274,1479441600
326,3418673,-29.14005,16.91366,1479456005
326,3378443,-29.51625,16.75263,1479470400
326,3337990,-29.89724,16.80694,1479484805
326,3294540,-30.30705,16.87577,1479499205
326,3256091,-30.66952,16.91175,1479513606
326,3223987,-30.9713,16.90058,1479528006
326,3181829,-31.36929,16.94916,1479542405
326,3167133,-31.50619,16.89995,1479556806
326,3132199,-31.83448,16.88639,1479571205
326,3088991,-32.24292,16.94371,1479585605
326,3044889,-32.65914,16.97298,1479600006
326,3008441,-33.00332,16.99769,1479614424
326,2973978,-33.32791,16.99815,1479628806
326,2932420,-33.71991,17.01058,1479643206
326,2894244,-34.08035,17.02676,1479657605
326,2852602,-34.47298,17.03133,1479672005
326,2811991,-34.85679,17.05074,1479686400
326,2766058,-35.2957,17.14725,1479700805
326,2754684,-35.40064,17.10958,1479715230
326,2734326,-35.58716,17.02046,1479729600
326,2692922,-35.97552,16.98854,1479744005
326,2652066,-36.35963,16.9724,1479758405
326,2610495,-36.74954,16.94225,1479772800
326,2568336,-37.14583,16.92551,1479787289
326,2528732,-37.51754,16.90201,1479801606
326,2492636,-37.85568,16.8721,1479816006
326,2450403,-38.25165,16.84291,1479830405
326,2402859,-38.69585,16.79041,1479844805
326,2360539,-39.0909,16.74074,1479859206
326,2321006,-39.46339,16.74021,1479873605
326,2279825,-39.85036,16.72574,1479888005
326,2242273,-40.20156,16.69246,1479902400
326,2203501,-40.56251,16.63949,1479916805
326,2159063,-40.97718,16.59185,1479931205
326,2115239,-41.39031,16.59374,1479945605
326,2072282,-41.79856,16.62895,1479960005
326,2031907,-42.18405,16.67517,1479974405
326,1998622,-42.49514,16.64519,1479988800
326,1965093,-42.80709,16.60182,1480003205
326,1925727,-43.17484,16.566,1480017605
326,1886412,-43.54229,16.53249,1480032000
326,1848442,-43.89721,16.50103,1480046405
326,1805805,-44.29693,16.47661,1480060805
326,1760357,-44.72376,16.457,1480075205
326,1721477,-45.07102,16.28474,1480089600
326,1674511,-45.51288,16.27571,1480104005
326,1634225,-45.89094,16.25888,1480118400
326,1593342,-46.27239,16.22308,1480132805
326,1552109,-46.65649,16.18247,1480147200
326,1514234,-47.00949,16.1471,1480161605
326,1473105,-47.39352,16.11466,1480176000
326,1429499,-47.79791,16.05922,1480190405
326,1387430,-48.18672,15.9964,1480204804
326,1347351,-48.55394,15.91291,1480219205
326,1304660,-48.94936,15.85795,1480233600
326,1262802,-49.34763,15.88335,1480248005
326,1223207,-49.71974,15.87101,1480262405
326,1183005,-50.09179,15.81809,1480276805
326,1137104,-50.51677,15.75984,1480291200
326,1092171,-50.93071,15.68957,1480305605
326,1051262,-51.31469,15.67355,1480320000
326,1009110,-51.70229,15.60458,1480334405
326,965231,-52.08713,15.40666,1480348806
326,918923,-52.50305,15.25905,1480363200
326,879543,-52.856,15.12283,1480377605
326,839536,-53.21119,14.9436,1480392005
326,791845,-53.64289,14.79294,1480406400
326,746713,-54.04993,14.61035,1480420805
326,697028,-54.50133,14.39931,1480435205
326,656948,-54.87195,14.34465,1480449600
326,616155,-55.24986,14.30745,1480464005
326,566218,-55.71321,14.28746,1480478400
326,522389,-56.11952,14.25862,1480492805
326,471078,-56.5972,14.28626,1480507200
326,415560,-57.1133,14.28732,1480521605
326,365670,-57.57533,14.25097,1480536006
326,312151,-58.07044,14.19931,1480550406
326,264107,-58.51434,14.09404,1480564805
326,218323,-58.94187,13.98704,1480579205
326,165826,-59.42721,14.03208,1480593605
326,109558,-59.94934,14.03778,1480608005
326,53633,-60.46744,14.06525,1480622406
326,50380,-60.49749,14.07025,1480623300
326,47191,-60.52699,14.07512,1480624200
326,43872,-60.55774,14.07996,1480625100
326,40419,-60.5898,14.08522,1480626000
326,37029,-60.62139,14.09107,1480626900
326,33533,-60.65413,14.0973,1480627800
326,30156,-60.68598,14.10346,1480628700
326,26967,-60.71628,14.10889,1480629600
326,23841,-60.74605,14.11258,1480630500
326,20463,-60.77777,14.11237,1480631400
326,19857,-60.78269,14.10778,1480632300
326,17035,-60.80902,14.10659,1480633200
326,13980,-60.83754,14.10498,1480634100
326,11250,-60.86464,14.1091,1480635000
326,8990,-60.88873,14.11376,1480635900
326,6703,-60.91487,14.11651,1480636800
326,6700,-60.9149,14.11651,1480637700
326,0,-60.94283,14.11371,1480637700
326,2126,-60.96418,14.09964,1480638600
326,240,-60.96517,14.08264,1480639500
326,0,-60.96434,14.08144,1480639582
326,0,-60.95522,14.07878,1480640400
326,0,-60.95058,14.07419,1480641300
326,0,-60.95036,14.07354,1480642200
326,0,-60.95036,14.07356,1480643100
326,0,-60.95034,14.07353,1480644000
326,0,-60.95034,14.07354,1480651200
326,0,-60.95035,14.07351,1480665605
326,0,-60.95033,14.07354,1480680000
303,3862994,-15.42645,28.12479,1478108724
303,3862994,-15.42488,28.12609,1478109600
303,3862994,-15.42488,28.12601,1478116806
303,3862994,-15.42478,28.12591,1478124000
303,3862994,-15.42491,28.126,1478131206
303,3862994,-15.42491,28.12599,1478138400
303,3862994,-15.42491,28.12601,1478145605
303,3862994,-15.42497,28.12602,1478152800
303,3862994,-15.42491,28.126,1478160005
303,3862994,-15.42491,28.12596,1478167200
303,3862994,-15.42479,28.12611,1478174400
303,3862994,-15.42489,28.12603,1478181605
303,3862994,-15.42488,28.12599,1478188800
303,3862994,-15.42488,28.12601,1478196006
303,3862994,-15.4249,28.12603,1478203200
303,3862994,-15.4249,28.12597,1478210405
303,3862994,-15.42492,28.12599,1478217600
303,3862994,-15.42495,28.12601,1478224805
303,3862994,-15.4249,28.12597,1478232000
303,3862994,-15.42488,28.12601,1478239205
303,3862994,-15.42514,28.126,1478246400
303,3862994,-15.42488,28.12599,1478253605
303,3862994,-15.42493,28.12594,1478260800
303,3862994,-15.42491,28.12601,1478268005
303,3862994,-15.42509,28.12614,1478275200
303,3862994,-15.4249,28.12606,1478282405
303,3862994,-15.42498,28.12563,1478289600
303,3862994,-15.4248,28.12593,1478296805
303,3862994,-15.42479,28.1259,1478304000
303,3862994,-15.42486,28.12596,1478311205
303,3862994,-15.42493,28.12602,1478318406
303,3862994,-15.42488,28.12608,1478325605
303,3862994,-15.42489,28.12601,1478332800
303,3862994,-15.42487,28.12597,1478340006
303,3862994,-15.42511,28.12609,1478347201
303,3862994,-15.42514,28.12607,1478354400
303,3862994,-15.42491,28.12603,1478361605
